village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
417232,6464445276,4366684654,PHC,0.8466666666666666,27.971666666666668,61.88666666666666,0.9143,24.4912,75.9766,True,True,PHC is closer and functional,61.88666666666666,82.30926666666667,16.714852,3.7988300000000006,5.3183620000000005,911.7192,189.94150000000002,1139.6490000000001
417231,6464445276,4366684654,PHC,0.0,28.81833333333333,62.73333333333333,0.0,25.4054,76.89089999999999,True,True,PHC is closer and functional,62.73333333333333,83.43533333333333,16.915998,3.8445449999999997,5.382363,922.6907999999999,192.22724999999997,1153.3635
417222,3821873829,4366684654,PHC,0.0,17.151666666666664,51.06666666666667,0.0,12.8007,64.2862,True,True,PHC is closer and functional,51.06666666666667,67.91866666666668,14.142964,3.21431,4.500034,771.4343999999999,160.7155,964.2929999999999
417193,3821873829,4366684654,PHC,0.9033333333333334,18.055,51.97,0.974,13.7747,65.2601,True,True,PHC is closer and functional,51.97,69.12010000000001,14.357221999999998,3.2630049999999997,4.568207,783.1211999999999,163.15024999999997,978.9014999999999
417196,3821873829,4366684654,PHC,1.2283333333333333,15.923333333333334,49.83833333333334,1.3260999999999998,11.4746,62.96,True,True,PHC is closer and functional,49.83833333333334,66.28498333333334,13.8512,3.148,4.4072000000000005,755.52,157.4,944.4
417195,3821873829,4366684654,PHC,1.6849999999999998,15.466666666666669,49.38166666666667,1.8199,10.9808,62.4662,True,True,PHC is closer and functional,49.38166666666667,65.67761666666667,13.742564,3.12331,4.372634000000001,749.5944,156.1655,936.993
417233,6464445276,4366684654,PHC,8.531666666666666,25.595,59.51,7.399199999999999,20.1666,71.6521,True,True,PHC is closer and functional,59.51,79.1483,15.763462,3.5826050000000005,5.015647,859.8252,179.13025000000002,1074.7815
417124,3821873829,4366684654,PHC,0.8783333333333334,18.03,51.945,0.9462,13.7469,65.2324,True,True,PHC is closer and functional,51.945,69.08685,14.351128,3.26162,4.566268,782.7888,163.081,978.486
417228,6464445276,4366684654,PHC,5.88,22.938333333333333,56.85333333333333,6.3597,19.0457,70.5312,True,True,PHC is closer and functional,56.85333333333333,75.61493333333334,15.516864,3.52656,4.937184,846.3743999999999,176.328,1057.968
417227,3821873829,4366684654,PHC,9.428333333333336,26.58,60.495,7.776,20.5767,72.0621,True,True,PHC is closer and functional,60.495,80.45835,15.853662,3.6031050000000002,5.044347,864.7452000000001,180.15525,1080.9315
417192,3821873829,4366684654,PHC,0.8583333333333333,18.009999999999998,51.925,0.9244,13.7251,65.2105,True,True,PHC is closer and functional,51.925,69.06025,14.346309999999999,3.260525,4.564735,782.526,163.02625,978.1574999999999
417223,3821873829,4366684654,PHC,1.0033333333333334,18.155,52.07,1.0842,13.8849,65.3703,True,True,PHC is closer and functional,52.07,69.2531,14.381466,3.2685150000000003,4.575921,784.4436000000001,163.42575,980.5545
417194,3821873829,4366684654,PHC,4.246666666666667,12.905,46.82,4.5806,8.2201,59.7056,True,True,PHC is closer and functional,46.82,62.2706,13.135232,2.98528,4.179392,716.4671999999999,149.26399999999998,895.584
417230,6464445276,4366684654,PHC,2.1016666666666666,26.716666666666665,60.63166666666667,2.2705,23.1349,74.62039999999999,True,True,PHC is closer and functional,60.63166666666667,80.64011666666667,16.416487999999998,3.7310199999999996,5.223428,895.4447999999999,186.551,1119.3059999999998
