village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
406631,3814427377,4428444121,PHC,58.5,65.29833333333333,121.795,34.505300000000005,37.3393,141.0172,True,True,PHC is closer and functional,121.795,161.98735000000002,31.023784,7.05086,9.871204,1692.2064,352.543,2115.258
406630,3814427377,4428444121,PHC,58.5,65.29833333333333,121.795,34.505300000000005,37.3393,141.0172,True,True,PHC is closer and functional,121.795,161.98735000000002,31.023784,7.05086,9.871204,1692.2064,352.543,2115.258
406629,3814427377,4428444121,PHC,58.5,65.29833333333333,121.795,34.505300000000005,37.3393,141.0172,True,True,PHC is closer and functional,121.795,161.98735000000002,31.023784,7.05086,9.871204,1692.2064,352.543,2115.258
406474,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406470,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406475,2684356476,4428444121,PHC,22.648333333333333,38.46666666666667,136.085,9.3704,15.9639,136.7527,True,True,PHC is closer and functional,136.085,180.99305,30.085594,6.837635000000001,9.572689,1641.0324,341.88175,2051.2905
406476,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406440,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406469,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406467,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406477,2684356476,4428444121,PHC,23.76833333333333,39.586666666666666,137.20499999999998,9.8378,16.4313,137.2201,True,True,PHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406503,2684356476,4428444121,PHC,23.473333333333336,39.29166666666666,136.91,9.7152,16.3087,137.0975,True,True,PHC is closer and functional,136.91,182.0903,30.16145,6.854875,9.596825,1645.17,342.74375,2056.4625
406502,2684356476,4428444121,PHC,22.648333333333333,38.46666666666667,136.085,9.3704,15.9639,136.7527,True,True,PHC is closer and functional,136.085,180.99305,30.085594,6.837635000000001,9.572689,1641.0324,341.88175,2051.2905
406473,2684356476,4428444121,PHC,24.101666666666667,39.92,134.80333333333334,9.9827,16.5762,136.20579999999998,True,True,PHC is closer and functional,134.80333333333334,179.28843333333336,29.965275999999996,6.810289999999999,9.534405999999999,1634.4696,340.51449999999994,2043.0869999999998
406472,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406468,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406471,2684356476,4428444121,PHC,24.101666666666667,39.92,134.80333333333334,9.9827,16.5762,136.20579999999998,True,True,PHC is closer and functional,134.80333333333334,179.28843333333336,29.965275999999996,6.810289999999999,9.534405999999999,1634.4696,340.51449999999994,2043.0869999999998
406439,4263187744,4428444121,CHC,40.458333333333336,39.586666666666666,137.20499999999998,16.7532,16.4313,137.2201,True,True,CHC is closer and functional,137.20499999999998,182.48264999999998,30.188422,6.8610050000000005,9.605407000000001,1646.6412,343.05025,2058.3015
406632,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406581,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406557,2684356476,4428444121,PHC,4.815,20.633333333333333,135.845,2.0058,8.5993,136.6552,True,True,PHC is closer and functional,135.845,180.67385000000002,30.064144000000002,6.83276,9.565864000000001,1639.8624,341.63800000000003,2049.828
406514,4263187744,4428444121,CHC,3.6,3.1983333333333333,153.28,1.5,1.334,143.9206,True,True,CHC is closer and functional,153.28,203.8624,31.662532000000002,7.19603,10.074442000000001,1727.0472,359.80150000000003,2158.809
406561,3814427377,4428444121,PHC,55.76166666666666,62.56,119.05666666666666,31.5445,34.3785,138.0564,True,True,PHC is closer and functional,119.05666666666666,158.34536666666665,30.372408,6.90282,9.663948000000001,1656.6768,345.14099999999996,2070.846
406593,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406611,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406573,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406550,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406549,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406511,2684356476,4428444121,PHC,4.148333333333333,11.67,144.80833333333334,1.7299,4.8636,140.3909,True,True,PHC is closer and functional,144.80833333333334,192.59508333333335,30.885997999999997,7.019545,9.827363,1684.6907999999999,350.97724999999997,2105.8635
406576,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406589,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406564,3814427377,4428444121,PHC,0.0,6.798333333333333,149.67999999999998,0.0,2.834,142.4206,True,True,PHC is closer and functional,149.67999999999998,199.07439999999997,31.332532,7.121030000000001,9.969442,1709.0472,356.05150000000003,2136.309
406740,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406567,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406596,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406619,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406618,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406603,3814427377,4428444121,PHC,58.5,65.29833333333333,121.795,34.505300000000005,37.3393,141.0172,True,True,PHC is closer and functional,121.795,161.98735000000002,31.023784,7.05086,9.871204,1692.2064,352.543,2115.258
406601,3814427377,4428444121,PHC,58.5,65.29833333333333,121.795,34.505300000000005,37.3393,141.0172,True,True,PHC is closer and functional,121.795,161.98735000000002,31.023784,7.05086,9.871204,1692.2064,352.543,2115.258
406591,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
406569,3814427377,4428444121,CHC,6.798333333333333,0.0,156.47833333333335,2.834,0.0,145.2546,True,True,PHC is closer and functional,156.47833333333335,208.11618333333337,31.956012,7.262730000000001,10.167822000000001,1743.0552000000002,363.1365,2178.819
