village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
431169,8116616510,3663445868,PHC,0.0,68.28166666666667,69.11333333333333,0.0,83.35419999999999,94.2276,True,True,PHC is closer and functional,69.11333333333333,91.92073333333333,20.730072,4.71138,6.595932,1130.7312,235.569,1413.414
431168,8116616510,3663445868,PHC,4.8116666666666665,69.78500000000001,70.61666666666666,2.6203000000000003,84.8442,95.7176,True,True,PHC is closer and functional,70.61666666666666,93.92016666666666,21.057872,4.785880000000001,6.700232000000001,1148.6112,239.294,1435.7640000000001
431167,8116616510,3663445868,PHC,7.833333333333333,72.80666666666666,73.63833333333334,4.6253,86.8491,97.7225,True,True,PHC is closer and functional,73.63833333333334,97.93898333333334,21.49895,4.886125,6.840575,1172.67,244.30624999999998,1465.8374999999999
431171,8116616510,3663445868,PHC,19.145,82.83333333333333,83.66499999999999,9.8363,91.3034,102.1768,True,True,PHC is closer and functional,83.66499999999999,111.27445,22.478896,5.108840000000001,7.152376,1226.1216,255.442,1532.652
431170,8116616510,3663445868,PHC,4.086666666666667,64.17166666666667,65.00333333333333,3.5643,79.78989999999999,90.6633,True,True,PHC is closer and functional,65.00333333333333,86.45443333333333,19.945926,4.533165,6.346431000000001,1087.9596000000001,226.65825,1359.9495000000002
431140,8116616510,3663445868,PHC,7.71,60.54833333333333,61.38,8.6967,74.6575,85.53089999999999,True,True,PHC is closer and functional,61.38,81.6354,18.816798,4.276545,5.987163,1026.3708,213.82724999999996,1282.9634999999998
431141,8116616510,3663445868,PHC,11.853333333333332,63.43,64.26166666666667,11.0761,75.1477,86.0212,True,True,PHC is closer and functional,64.26166666666667,85.46801666666667,18.924664,4.30106,6.021484,1032.2543999999998,215.053,1290.318
431166,8116616510,3663445868,PHC,12.171666666666663,77.145,77.97666666666667,7.1161,89.34,100.2134,True,True,PHC is closer and functional,77.97666666666667,103.70896666666668,22.046947999999997,5.01067,7.014938,1202.5608,250.53349999999998,1503.2009999999998
431165,8116616510,3663445868,PHC,16.683333333333334,68.26,69.09166666666667,13.0904,77.162,88.0354,True,True,PHC is closer and functional,69.09166666666667,91.89191666666667,19.367788,4.40177,6.162478,1056.4248,220.08849999999998,1320.531
431136,3256858477,3663445868,PHC,24.328333333333333,75.025,75.85666666666665,14.9167,77.74560000000001,88.6191,True,True,PHC is closer and functional,75.85666666666665,100.88936666666666,19.496202,4.430955,6.203337000000001,1063.4292,221.54775,1329.2865000000002
431135,3256858477,3663445868,PHC,20.703333333333333,71.4,72.23166666666665,13.37,76.1988,87.0723,True,True,PHC is closer and functional,72.23166666666665,96.06811666666665,19.155905999999998,4.3536150000000005,6.095061,1044.8676,217.68075,1306.0845
431175,8116616510,2646687570,PHC,24.636666666666667,45.766666666666666,133.54333333333335,17.9324,49.3619,147.1985,True,True,PHC is closer and functional,133.54333333333335,177.61263333333338,32.38367,7.3599250000000005,10.303895,1766.382,367.99625,2207.9775
431125,3256858477,3663445868,PHC,11.87,58.14333333333333,58.975,6.5215,63.1064,73.9798,True,True,PHC is closer and functional,58.975,78.43675,16.275555999999998,3.6989900000000002,5.178586,887.7575999999999,184.9495,1109.697
431176,3256858477,2646687570,PHC,14.31,37.87,125.64666666666668,11.0335,45.6992,143.5358,True,True,PHC is closer and functional,125.64666666666668,167.11006666666668,31.577876,7.1767900000000004,10.047506,1722.4296,358.8395,2153.037
431188,3256858477,2646687570,PHC,19.886666666666667,43.44666666666667,131.22333333333333,10.0568,44.7225,142.5591,True,True,PHC is closer and functional,131.22333333333333,174.52703333333335,31.363002,7.127955,9.979137000000001,1710.7092,356.39775,2138.3865
431126,3256858477,3663445868,PHC,15.265,65.96166666666666,66.79333333333334,12.3487,75.17760000000001,86.051,True,True,PHC is closer and functional,66.79333333333334,88.83513333333335,18.93122,4.30255,6.02357,1032.612,215.1275,1290.765
431162,3256858477,3663445868,PHC,6.23,29.790000000000003,57.75833333333333,6.3592,41.0249,80.0615,True,True,PHC is closer and functional,57.75833333333333,76.81858333333334,17.61353,4.003075,5.604305,960.7379999999999,200.15375,1200.9225
431177,3256858477,2646687570,PHC,8.216666666666667,31.776666666666664,119.55333333333331,4.6265,39.2922,137.12879999999998,True,True,PHC is closer and functional,119.55333333333331,159.0059333333333,30.168335999999996,6.856439999999999,9.599016,1645.5456,342.82199999999995,2056.932
431159,3256858477,2646687570,PHC,7.814999999999999,29.475,117.25166666666668,5.7835,37.8445,135.681,True,True,PHC is closer and functional,117.25166666666668,155.9447166666667,29.84982,6.784050000000001,9.497670000000001,1628.172,339.20250000000004,2035.2150000000001
431146,3256858477,3663445868,PHC,11.27,61.96666666666667,62.79833333333333,9.4825,72.31139999999999,83.18480000000001,True,True,PHC is closer and functional,62.79833333333333,83.52178333333333,18.300656000000004,4.1592400000000005,5.822936000000001,998.2176000000002,207.96200000000002,1247.7720000000002
431147,3256858477,3663445868,PHC,0.0,26.645,54.61333333333334,0.0,34.7451,73.7817,True,True,PHC is closer and functional,54.61333333333334,72.63573333333335,16.231974,3.6890850000000004,5.164719000000001,885.3804,184.45425,1106.7255
431157,3256858477,3663445868,PHC,6.2,27.215,55.18333333333333,3.471,34.4042,73.4408,True,True,PHC is closer and functional,55.18333333333333,73.39383333333333,16.156976,3.67204,5.140856,881.2896,183.60199999999998,1101.6119999999999
431160,3256858477,2646687570,PHC,10.211666666666668,30.995,118.77166666666668,6.0343,36.9675,134.8041,True,True,PHC is closer and functional,118.77166666666668,157.9663166666667,29.656902000000002,6.7402050000000004,9.436287000000002,1617.6492,337.01025000000004,2022.0615
431164,3256858477,2646687570,PHC,7.426666666666667,30.986666666666668,118.76333333333334,6.4617,41.1274,138.964,True,True,PHC is closer and functional,118.76333333333334,157.95523333333335,30.57208,6.9482,9.727480000000002,1667.568,347.40999999999997,2084.46
431144,3256858477,3663445868,PHC,7.925,58.62166666666667,59.45333333333333,9.0931,71.922,82.7954,True,True,PHC is closer and functional,59.45333333333333,79.07293333333334,18.214988,4.13977,5.7956780000000006,993.5448,206.9885,1241.931
431161,3256858477,2646687570,PHC,13.288333333333332,35.026666666666664,122.80333333333331,8.568700000000002,32.1566,129.9932,True,True,PHC is closer and functional,122.80333333333331,163.32843333333332,28.598504000000002,6.49966,9.099524,1559.9184,324.983,1949.8980000000001
431178,3256858477,2646687570,PHC,7.12,30.68,118.45666666666666,5.2433000000000005,39.909,137.7456,True,True,PHC is closer and functional,118.45666666666666,157.54736666666668,30.304032,6.8872800000000005,9.642192000000001,1652.9472,344.364,2066.1839999999997
431155,8826372180,2646687570,PHC,0.0,18.455,106.23166666666664,0.0,19.2457,117.0823,True,True,PHC is closer and functional,106.23166666666664,141.28811666666664,25.758106,5.854115,8.195761000000001,1404.9876,292.70575,1756.2345
431189,3256858477,2646687570,PHC,19.205,42.765,130.54166666666666,9.7735,44.4392,142.27579999999998,True,True,PHC is closer and functional,130.54166666666666,173.62041666666667,31.300675999999996,7.113789999999999,9.959306,1707.3095999999996,355.68949999999995,2134.1369999999997
431187,8826372180,2646687570,PHC,20.223333333333336,38.67833333333333,126.455,13.8805,33.1262,130.96280000000002,True,True,PHC is closer and functional,126.455,168.18515,28.811816000000004,6.548140000000001,9.167396000000002,1571.5536000000002,327.40700000000004,1964.4420000000002
431186,8826372180,2646687570,PHC,11.413333333333332,29.86833333333333,117.645,8.5777,27.823400000000003,125.66,True,True,PHC is closer and functional,117.645,156.46785,27.6452,6.283,8.7962,1507.92,314.15,1884.8999999999999
431184,8826372180,2646687570,PHC,6.510000000000001,24.965,112.74166666666666,5.3212,24.5669,122.4035,True,True,PHC is closer and functional,112.74166666666666,149.94641666666666,26.92877,6.120175,8.568245000000001,1468.8419999999999,306.00874999999996,1836.0525
431183,8826372180,2646687570,PHC,4.678333333333333,23.133333333333333,110.91,4.1073,23.353,121.1895,True,True,PHC is closer and functional,110.91,147.5103,26.66169,6.059475,8.483265000000001,1454.274,302.97375,1817.8425
431185,8826372180,2646687570,PHC,15.36,33.815000000000005,121.59166666666668,11.6002,30.8459,128.6825,True,True,PHC is closer and functional,121.59166666666668,161.7169166666667,28.31015,6.434125000000001,9.007775,1544.19,321.70625,1930.2375000000002
431190,8826372180,2646687570,PHC,26.771666666666665,45.22666666666667,133.00333333333333,16.6008,35.8465,133.6831,True,True,PHC is closer and functional,133.00333333333333,176.89443333333332,29.410282,6.6841550000000005,9.357817,1604.1972,334.20775,2005.2465
431180,3256858477,2646687570,PHC,15.575,33.57333333333334,121.35,10.0189,29.1937,127.0303,True,True,PHC is closer and functional,121.35,161.3955,27.946666,6.351515,8.892121000000001,1524.3636,317.57574999999997,1905.4545
431191,8826372180,2646687570,PHC,26.48333333333333,44.93833333333334,132.715,16.4806,35.7263,133.56289999999998,True,True,PHC is closer and functional,132.715,176.51095,29.383837999999997,6.678145,9.349403,1602.7547999999997,333.90725,2003.4434999999999
431119,3256858477,3663445868,PHC,17.953333333333333,54.92166666666667,55.75333333333333,16.0176,59.5487,70.4222,True,True,PHC is closer and functional,55.75333333333333,74.15193333333333,15.492884,3.52111,4.929554,845.0664,176.0555,1056.333
431124,3256858477,3663445868,PHC,20.991666666666667,71.68833333333333,72.52,16.1477,78.9766,89.85,True,True,PHC is closer and functional,72.52,96.4516,19.767,4.4925,6.2895,1078.1999999999998,224.625,1347.75
431121,4365264870,3663445868,CHC,20.53666666666667,20.08833333333333,63.755,18.761,17.472,72.8389,True,True,CHC is closer and functional,63.755,84.79415,16.024558,3.6419449999999998,5.098723000000001,874.0668,182.09724999999997,1092.5835
431148,3256858477,3663445868,PHC,5.286666666666666,21.351666666666667,49.32,5.3227,29.422400000000003,68.459,True,True,PHC is closer and functional,49.32,65.5956,15.06098,3.42295,4.792130000000001,821.508,171.1475,1026.885
431127,3256858477,3663445868,PHC,11.363333333333332,48.33166666666667,49.16333333333333,11.6292,55.1603,66.0338,True,True,PHC is closer and functional,49.16333333333333,65.38723333333333,14.527436,3.3016900000000002,4.622366,792.4056,165.0845,990.507
431122,4365264870,3663445868,CHC,70.50833333333334,27.891666666666666,72.55,74.473,22.0126,78.2114,True,True,CHC is closer and functional,72.55,96.4915,17.206508,3.91057,5.474798000000001,938.5368,195.5285,1173.171
431118,3256858477,3663445868,PHC,14.078333333333337,51.04666666666667,51.87833333333333,13.435,56.9661,67.8395,True,True,PHC is closer and functional,51.87833333333333,68.99818333333333,14.92469,3.3919750000000004,4.748765000000001,814.0740000000001,169.59875,1017.5925
431120,7335845348,3663445868,PHC,19.26833333333333,24.63833333333333,62.486666666666665,17.117,21.2227,71.19489999999999,True,True,PHC is closer and functional,62.486666666666665,83.10726666666667,15.662877999999997,3.5597449999999995,4.983643,854.3387999999999,177.98724999999996,1067.9234999999999
431104,7335845348,3663445868,PHC,12.671666666666663,27.96333333333333,55.89,11.5507,24.6823,65.6287,True,True,PHC is closer and functional,55.89,74.33370000000001,14.438313999999998,3.281435,4.594009,787.5444,164.07174999999998,984.4304999999999
431123,3256858477,3663445868,PHC,22.695,73.39166666666667,74.22333333333333,17.2788,80.1077,90.9811,True,True,PHC is closer and functional,74.22333333333333,98.71703333333333,20.015842,4.549055,6.368677000000001,1091.7732,227.45274999999998,1364.7165
431154,8826372180,2646687570,PHC,2.768333333333333,15.686666666666667,103.46333333333334,2.533,16.7127,114.5493,True,True,PHC is closer and functional,103.46333333333334,137.60623333333334,25.200846000000002,5.7274650000000005,8.018451,1374.5916,286.37325,1718.2395000000001
431149,4727743413,3663445868,CHC,30.131666666666668,26.92,54.888333333333335,25.4715,28.9317,67.9683,True,True,CHC is closer and functional,54.888333333333335,73.00148333333334,14.953026,3.398415,4.7577810000000005,815.6196,169.92075,1019.5245
431129,8826372180,2646687570,PHC,6.573333333333333,11.881666666666666,99.65833333333332,6.006,13.2397,111.0763,True,True,PHC is closer and functional,99.65833333333332,132.54558333333333,24.436786,5.553815,7.775341000000001,1332.9156,277.69075,1666.1445
431150,8826372180,2646687570,PHC,24.886666666666667,30.25,118.02666666666669,14.8364,25.5516,123.3882,True,True,PHC is closer and functional,118.02666666666669,156.9754666666667,27.145404,6.16941,8.637174,1480.6584,308.4705,1850.8229999999999
431151,8826372180,2646687570,PHC,9.361666666666668,15.026666666666667,102.80333333333331,6.6774,15.8398,113.6764,True,True,PHC is closer and functional,102.80333333333331,136.72843333333333,25.008808000000002,5.683820000000001,7.9573480000000005,1364.1168,284.19100000000003,1705.146
431128,4727743413,3663445868,CHC,19.206666666666667,15.995,43.96333333333334,15.2686,18.7288,57.7654,True,True,CHC is closer and functional,43.96333333333334,58.471233333333345,12.708388,2.8882700000000003,4.043578,693.1848,144.4135,866.481
431132,8826372180,2646687570,PHC,8.558333333333334,12.88,100.65666666666668,6.9063,13.3295,111.1661,True,True,PHC is closer and functional,100.65666666666668,133.8733666666667,24.456542,5.558305000000001,7.781627000000001,1333.9932,277.91525,1667.4915
431131,8826372180,2646687570,PHC,6.1866666666666665,12.268333333333334,100.045,5.6538,13.5919,111.4285,True,True,PHC is closer and functional,100.045,133.05985,24.51427,5.5714250000000005,7.799995000000001,1337.142,278.57125,1671.4275
