village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
381000,1111454276,1111435853,PHC,0.0,55.71833333333333,77.83833333333334,0.0,55.420300000000005,87.7704,True,True,PHC is closer and functional,77.83833333333334,103.52498333333334,19.309487999999998,4.38852,6.143928,1053.2448,219.426,1316.556
380999,1111454276,1111435853,PHC,9.873333333333331,56.78833333333333,78.90833333333333,5.4413,54.876,87.2261,True,True,PHC is closer and functional,78.90833333333333,104.94808333333333,19.189742,4.361305000000001,6.105827000000001,1046.7132000000001,218.06525,1308.3915
380997,1111454276,1111435853,PHC,14.88,57.75,79.86999999999999,7.4662,54.8159,87.166,True,True,PHC is closer and functional,79.86999999999999,106.2271,19.17652,4.3583,6.1016200000000005,1045.992,217.915,1307.49
381002,1111454276,1111435853,PHC,1.778333333333333,57.49666666666667,79.61666666666666,1.1807999999999998,56.6011,88.9513,True,True,PHC is closer and functional,79.61666666666666,105.89016666666666,19.569286,4.447565,6.226591000000001,1067.4156,222.37825,1334.2695
380995,1111454276,1111435853,PHC,9.353333333333332,47.035,69.155,6.1183000000000005,49.5238,81.87389999999999,True,True,PHC is closer and functional,69.155,91.97615,18.012258,4.093694999999999,5.731173,982.4867999999999,204.68474999999998,1228.1084999999998
380998,1111454276,1111435853,PHC,10.63,57.545,79.66499999999999,6.5387,55.9734,88.3235,True,True,PHC is closer and functional,79.66499999999999,105.95445,19.431169999999998,4.416175,6.182645,1059.882,220.80874999999997,1324.8525
380996,1111454276,1111435853,PHC,5.36,52.79,74.91000000000001,3.2146,53.1685,85.5186,True,True,PHC is closer and functional,74.91000000000001,99.63030000000002,18.814092000000002,4.275930000000001,5.986302000000001,1026.2232000000001,213.7965,1282.779
380994,1111454276,1111435853,PHC,11.13,44.60833333333333,66.72833333333332,7.401,48.0193,80.3694,True,True,PHC is closer and functional,66.72833333333332,88.74868333333333,17.681268,4.01847,5.625858,964.4328,200.9235,1205.541
380993,1111454276,1111435853,PHC,12.735,44.85833333333333,66.97833333333332,8.2508,47.8886,80.2387,True,True,PHC is closer and functional,66.97833333333332,89.08118333333333,17.652514,4.011935,5.616709,962.8643999999999,200.59675,1203.5805
380988,1111454458,1111435853,PHC,12.518333333333334,36.885,59.005,8.6576,42.8736,75.2237,True,True,PHC is closer and functional,59.005,78.47665,16.549214,3.761185,5.265659,902.6843999999999,188.05925,1128.3555
381003,1111454276,1111435853,PHC,1.785,57.50333333333333,79.62333333333332,1.1853,56.6056,88.9557,True,True,PHC is closer and functional,79.62333333333332,105.89903333333332,19.570254,4.447785,6.226899,1067.4684,222.38924999999998,1334.3355
381004,1111454276,1111435853,PHC,58.415,105.33,127.45,36.8273,86.262,118.6121,True,True,PHC is closer and functional,127.45,169.50850000000003,26.094662,5.930605,8.302847,1423.3452,296.53025,1779.1815
380970,1111454243,1111435853,CHC,20.635,7.31,29.43,16.6124,9.0643,41.4144,True,True,CHC is closer and functional,29.43,39.1419,9.111168000000001,2.07072,2.8990080000000003,496.9728,103.536,621.216
381001,1111454276,1111435853,PHC,2.023333333333333,57.74166666666667,79.86166666666666,1.3447,56.765,89.11510000000001,True,True,PHC is closer and functional,79.86166666666666,106.21601666666668,19.605322000000005,4.455755000000001,6.238057000000001,1069.3812000000003,222.78775000000002,1336.7265000000002
380991,1111454276,1111435853,PHC,15.381666666666666,40.35666666666667,62.47666666666667,10.2368,45.1835,77.5336,True,True,PHC is closer and functional,62.47666666666667,83.09396666666667,17.057392,3.8766800000000003,5.427352000000001,930.4032000000001,193.834,1163.0040000000001
380992,1111454276,1111435853,PHC,14.221666666666666,42.195,64.315,9.3302,46.3174,78.66760000000001,True,True,PHC is closer and functional,64.315,85.53895,17.306872000000002,3.9333800000000005,5.506732000000001,944.0112000000001,196.669,1180.0140000000001
380974,1111454334,1111435853,PHC,8.55,9.44,31.56,12.1108,12.0786,44.4287,True,True,PHC is closer and functional,31.56,41.9748,9.774314,2.221435,3.1100090000000002,533.1444,111.07175,666.4304999999999
380971,1111454243,1111435853,CHC,9.396666666666668,8.593333333333334,30.71333333333333,13.3093,10.88,43.2301,True,True,CHC is closer and functional,30.71333333333333,40.848733333333335,9.510622,2.161505,3.026107,518.7612,108.07525,648.4515
380972,1111454243,1111435853,CHC,9.38,8.610000000000001,30.73,13.286,10.9033,43.2535,True,True,CHC is closer and functional,30.73,40.870900000000006,9.51577,2.162675,3.0277450000000004,519.042,108.13375,648.8025
380976,1111454334,1111435853,PHC,7.088333333333334,10.901666666666667,33.02166666666667,10.038,14.1513,46.5014,True,True,PHC is closer and functional,33.02166666666667,43.91881666666667,10.230307999999999,2.3250699999999997,3.2550980000000003,558.0168,116.25349999999999,697.521
380975,1111454334,1111435853,PHC,8.223333333333333,9.766666666666667,31.886666666666667,11.6483,12.541,44.8911,True,True,PHC is closer and functional,31.886666666666667,42.40926666666667,9.876042,2.244555,3.142377,538.6932,112.22775,673.3665
380989,1111454458,1111435853,PHC,12.5,36.86666666666667,58.986666666666665,8.6456,42.8615,75.2117,True,True,PHC is closer and functional,58.986666666666665,78.45226666666667,16.546574,3.760585,5.264819,902.5403999999999,188.02925,1128.1754999999998
