village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
426475,1552546556,6737264769,PHC,34.07333333333334,73.20333333333333,52.67833333333333,35.9372,78.5292,61.688300000000005,True,True,PHC is closer and functional,52.67833333333333,70.06218333333332,13.571426,3.0844150000000004,4.318181000000001,740.2596000000001,154.22075,925.3245000000001
426478,1552546556,6737264769,PHC,34.07333333333334,73.20333333333333,52.67833333333333,35.9372,78.5292,61.688300000000005,True,True,PHC is closer and functional,52.67833333333333,70.06218333333332,13.571426,3.0844150000000004,4.318181000000001,740.2596000000001,154.22075,925.3245000000001
426476,1552546556,6737264769,PHC,34.12166666666666,73.25166666666668,52.72666666666667,35.969,78.561,61.72,True,True,PHC is closer and functional,52.72666666666667,70.12646666666667,13.5784,3.0860000000000003,4.3204,740.64,154.3,925.8
426477,1552546556,6737264769,PHC,34.12166666666666,73.25166666666668,52.72666666666667,35.969,78.561,61.72,True,True,PHC is closer and functional,52.72666666666667,70.12646666666667,13.5784,3.0860000000000003,4.3204,740.64,154.3,925.8
426117,6744157741,6737264769,PHC,23.18,62.84333333333333,82.64666666666668,15.328,49.928,75.4501,True,True,PHC is closer and functional,82.64666666666668,109.92006666666668,16.599022,3.7725050000000007,5.281507000000001,905.4012,188.62525000000002,1131.7515
426115,6744157741,6737264769,PHC,20.956666666666667,60.62,80.42333333333333,13.851299999999998,48.4513,73.97330000000001,True,True,PHC is closer and functional,80.42333333333333,106.96303333333334,16.274126000000003,3.6986650000000005,5.178131000000001,887.6796000000002,184.93325000000002,1109.5995
426114,6744157741,6737264769,PHC,19.73166666666667,59.395,79.19833333333332,13.0387,47.6387,73.16069999999999,True,True,PHC is closer and functional,79.19833333333332,105.33378333333333,16.095353999999997,3.658035,5.121249,877.9283999999999,182.90175,1097.4105
426116,6744157741,6737264769,PHC,23.18,62.84333333333333,82.64666666666668,15.328,49.928,75.4501,True,True,PHC is closer and functional,82.64666666666668,109.92006666666668,16.599022,3.7725050000000007,5.281507000000001,905.4012,188.62525000000002,1131.7515
425986,6744157741,6737264769,PHC,1.55,42.07666666666667,61.88,1.0295999999999998,36.2824,61.8045,True,True,PHC is closer and functional,61.88,82.30040000000001,13.59699,3.090225,4.326315,741.654,154.51125,927.0675
426174,6744157741,6737264769,PHC,6.638333333333334,33.888333333333335,53.69166666666667,4.4141,30.8387,56.3607,True,True,PHC is closer and functional,53.69166666666667,71.40991666666667,12.399354,2.818035,3.9452490000000004,676.3284,140.90175,845.4105000000001
426176,6744157741,6737264769,PHC,16.103333333333335,55.766666666666666,75.57,10.7222,45.3222,70.8442,True,True,PHC is closer and functional,75.57,100.5081,15.585724,3.5422100000000003,4.959094,850.1304,177.1105,1062.663
426145,6744157741,6737264769,PHC,1.5133333333333332,39.013333333333335,58.81666666666667,1.0069,34.2459,59.7679,True,True,PHC is closer and functional,58.81666666666667,78.22616666666667,13.148938,2.988395,4.183753,717.2148,149.41975,896.5184999999999
426146,6744157741,6737264769,PHC,0.7933333333333333,39.73333333333333,59.53666666666666,0.5274,34.7254,60.2474,True,True,PHC is closer and functional,59.53666666666666,79.18376666666667,13.254427999999999,3.01237,4.217318000000001,722.9688,150.61849999999998,903.711
426142,6744157741,6737264769,PHC,1.6983333333333337,42.225,62.02833333333333,1.1285999999999998,36.3814,61.903400000000005,True,True,PHC is closer and functional,62.02833333333333,82.49768333333333,13.618748000000002,3.0951700000000004,4.333238000000001,742.8408000000001,154.75850000000003,928.551
