village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
419806,2551341239,4665486728,PHC,33.309999999999995,55.03833333333333,52.43666666666666,14.2674,29.4069,50.795300000000005,True,True,PHC is closer and functional,52.43666666666666,69.74076666666666,11.174966000000001,2.5397650000000005,3.5556710000000007,609.5436000000001,126.98825000000001,761.9295000000001
419808,2551341239,4665486728,PHC,31.945,50.17833333333333,47.57666666666667,14.7483,27.1829,48.5712,True,True,PHC is closer and functional,47.57666666666667,63.276966666666674,10.685664,2.42856,3.3999840000000003,582.8543999999999,121.428,728.568
419811,2551341239,4665486728,PHC,33.434999999999995,46.1,50.305,13.8613,25.3603,49.5163,True,True,PHC is closer and functional,50.305,66.90565000000001,10.893586,2.4758150000000003,3.4661410000000004,594.1956,123.79075,742.7445
419813,2551341239,4665486728,PHC,33.455,46.12,50.285,13.8698,25.3687,49.5078,True,True,PHC is closer and functional,50.285,66.87904999999999,10.891716,2.4753900000000004,3.4655460000000007,594.0936,123.76950000000001,742.6170000000001
419784,2551341239,4665486728,PHC,30.21833333333333,42.35,66.79333333333334,12.5001,23.8535,54.5488,True,True,PHC is closer and functional,66.79333333333334,88.83513333333335,12.000736,2.72744,3.8184160000000005,654.5856,136.372,818.232
419789,2551341239,4665486728,PHC,24.035,36.16666666666666,60.61,9.9115,21.2649,51.9602,True,True,PHC is closer and functional,60.61,80.6113,11.431244,2.5980100000000004,3.637214,623.5224000000001,129.9005,779.403
419809,2551341239,4665486728,PHC,33.196666666666665,50.035,46.325,15.5826,27.1396,47.7369,True,True,PHC is closer and functional,46.325,61.61225000000001,10.502118,2.386845,3.3415830000000004,572.8428,119.34224999999999,716.0535
419781,2551341239,4665486728,PHC,28.815,30.69833333333333,58.07166666666667,13.7573,17.878400000000003,50.3644,True,True,PHC is closer and functional,58.07166666666667,77.23531666666668,11.080168,2.5182200000000003,3.5255080000000008,604.3728000000001,125.911,755.466
419772,2551341239,4665486728,PHC,22.46,31.36833333333333,55.81166666666666,9.2892,19.2978,49.9932,True,True,PHC is closer and functional,55.81166666666666,74.22951666666667,10.998504,2.4996600000000004,3.4995240000000005,599.9184,124.983,749.898
419792,2551341239,4665486728,PHC,24.51,42.56166666666666,61.97666666666667,10.1375,23.9049,54.3528,True,True,PHC is closer and functional,61.97666666666667,82.42896666666667,11.957616,2.7176400000000003,3.8046960000000003,652.2336,135.882,815.292
419790,2551341239,4665486728,PHC,27.05,39.715,56.690000000000005,11.209700000000002,22.7087,52.1679,True,True,PHC is closer and functional,56.690000000000005,75.39770000000001,11.476938,2.6083950000000002,3.6517530000000007,626.0148,130.41975000000002,782.5185
419786,2551341239,4665486728,PHC,27.046666666666667,39.17833333333333,63.62166666666667,11.1816,22.5349,53.2303,True,True,PHC is closer and functional,63.62166666666667,84.61681666666668,11.710666,2.661515,3.7261210000000005,638.7636,133.07575,798.4545
419791,2551341239,4665486728,PHC,26.113333333333333,40.95666666666667,60.37166666666667,10.804799999999998,23.2376,53.6855,True,True,PHC is closer and functional,60.37166666666667,80.29431666666667,11.81081,2.684275,3.757985,644.226,134.21375,805.2824999999999
419794,2551341239,4665486728,PHC,20.301666666666662,42.32166666666667,62.39666666666667,8.4031,20.9446,56.1904,True,True,PHC is closer and functional,62.39666666666667,82.98756666666668,12.361887999999999,2.80952,3.933328,674.2847999999999,140.476,842.856
419810,2551341239,4665486728,PHC,32.83166666666667,49.67,46.690000000000005,15.3384,26.8954,47.9812,True,True,PHC is closer and functional,46.690000000000005,62.09770000000001,10.555864,2.39906,3.3586840000000002,575.7744,119.953,719.7180000000001
