village_id,first_stop,assigned_dh_sdh,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment,travel_time_bike,travel_time_auto,car_emissions_kg,bike_emissions_kg,auto_emissions_kg,car_cost_inr,bike_cost_inr,auto_cost_inr
387280,3727681383,6278146839,PHC,2.678333333333333,19.063333333333333,31.176666666666662,1.1158,14.0779,25.6861,True,True,PHC is closer and functional,31.176666666666662,41.46496666666666,5.650942,1.284305,1.798027,308.2332,64.21525,385.2915
387315,3727681383,6278146839,PHC,0.0,16.385,28.49833333333333,0.0,12.9621,24.5703,True,True,PHC is closer and functional,28.49833333333333,37.90278333333333,5.405466,1.228515,1.719921,294.8436,61.42575,368.5545
387281,3727681383,6278146839,PHC,47.17333333333333,54.065000000000005,58.12166666666667,42.2698,39.1387,55.189,True,True,PHC is closer and functional,58.12166666666667,77.30181666666668,12.14158,2.75945,3.86323,662.268,137.9725,827.835
387317,3727681383,6278146839,PHC,7.438333333333333,22.57333333333333,34.68666666666666,3.0921,17.9387,29.547,True,True,PHC is closer and functional,34.68666666666666,46.133266666666664,6.5003400000000005,1.4773500000000002,2.06829,354.564,73.8675,443.205
387319,3727681383,6278146839,PHC,7.3,16.658333333333335,28.771666666666665,4.8716,14.974,26.5822,True,True,PHC is closer and functional,28.771666666666665,38.26631666666667,5.848084,1.32911,1.8607540000000002,318.9864,66.4555,398.733
387318,3727681383,6278146839,PHC,8.786666666666667,18.145,30.258333333333333,5.9945,16.096899999999998,27.7052,True,True,PHC is closer and functional,30.258333333333333,40.24358333333333,6.095144,1.3852600000000002,1.9393640000000003,332.4624,69.263,415.57800000000003
387316,3727681383,6278146839,PHC,2.61,18.995,31.10833333333333,1.0874,14.0495,25.6577,True,True,PHC is closer and functional,31.10833333333333,41.37408333333333,5.644693999999999,1.282885,1.7960390000000002,307.89239999999995,64.14425,384.8655
387314,3727681383,6278146839,PHC,4.303333333333333,12.041666666666666,24.155,2.2125,10.7496,22.3578,True,True,PHC is closer and functional,24.155,32.12615,4.918716,1.11789,1.5650460000000002,268.2936,55.8945,335.367
387324,3727681383,6278146839,PHC,1.4066666666666667,14.978333333333332,27.091666666666665,0.5862999999999999,12.3757,23.984,True,True,PHC is closer and functional,27.091666666666665,36.03191666666667,5.27648,1.1992,1.6788800000000004,287.808,59.96000000000001,359.76000000000005
387337,2513245221,6278146839,CHC,15.558333333333334,14.393333333333334,26.506666666666668,13.2698,14.5807,26.189,True,True,CHC is closer and functional,26.506666666666668,35.25386666666667,5.76158,1.30945,1.8332300000000001,314.26800000000003,65.4725,392.835
387366,1135651584,6278146839,PHC,19.183333333333334,38.473333333333336,50.586666666666666,7.9263,24.268,35.8762,True,True,PHC is closer and functional,50.586666666666666,67.28026666666666,7.892764,1.79381,2.511334,430.51439999999997,89.69049999999999,538.1429999999999
387368,1135651584,6278146839,PHC,19.175,38.465,50.57833333333333,7.923100000000001,24.2647,35.873,True,True,PHC is closer and functional,50.57833333333333,67.26918333333333,7.89206,1.79365,2.51111,430.476,89.68249999999999,538.0949999999999
387321,3727681383,6278146839,PHC,9.528333333333334,17.2,29.313333333333333,3.967,16.5536,28.1618,True,True,PHC is closer and functional,29.313333333333333,38.98673333333333,6.195596,1.40809,1.9713260000000001,337.9416,70.4045,422.427
387323,3727681383,6278146839,PHC,4.988333333333333,14.515,26.62833333333333,2.0776,12.1799,23.7882,True,True,PHC is closer and functional,26.62833333333333,35.415683333333334,5.233404,1.18941,1.6651740000000002,285.4584,59.4705,356.823
387320,3727681383,6278146839,PHC,6.073333333333333,15.431666666666668,27.545,3.7431,13.8455,25.4538,True,True,PHC is closer and functional,27.545,36.63485000000001,5.599836000000001,1.27269,1.7817660000000002,305.4456,63.6345,381.807
387336,2513245221,6278146839,CHC,9.865,9.553333333333336,21.666666666666668,7.0315,8.3598,19.968,True,True,CHC is closer and functional,21.666666666666668,28.81666666666667,4.39296,0.9984000000000001,1.3977600000000001,239.61599999999999,49.92,299.52
387322,3727681383,6278146839,PHC,8.975,17.753333333333334,29.866666666666667,3.7383,16.7822,28.390400000000003,True,True,PHC is closer and functional,29.866666666666667,39.72266666666667,6.245888000000001,1.4195200000000003,1.9873280000000004,340.68480000000005,70.97600000000001,425.85600000000005
387367,1135651584,6278146839,PHC,19.165000000000003,38.455000000000005,50.568333333333335,7.9183,24.2599,35.868199999999995,True,True,PHC is closer and functional,50.568333333333335,67.25588333333334,7.891003999999999,1.7934099999999997,2.510774,430.4183999999999,89.67049999999999,538.0229999999999
387326,3727681383,6278146839,PHC,6.44,9.905,22.01833333333333,4.1715,8.7906,20.3989,True,True,PHC is closer and functional,22.01833333333333,29.28438333333333,4.487758,1.019945,1.4279230000000003,244.78680000000003,50.99725,305.9835
387325,3727681383,6278146839,PHC,5.705,10.64,22.75333333333333,3.4966,9.4655,21.0737,True,True,PHC is closer and functional,22.75333333333333,30.26193333333333,4.636214,1.053685,1.475159,252.88439999999997,52.68425,316.1055
387335,3727681383,6278146839,PHC,8.643333333333334,8.993333333333334,21.10666666666667,6.1366000000000005,7.9312,19.5394,True,True,PHC is closer and functional,21.10666666666667,28.071866666666672,4.298668,0.9769700000000001,1.3677580000000003,234.4728,48.8485,293.091
387252,Village→DH/SDH,6278146839,DH/SDH,107.62,73.33500000000001,65.70666666666666,67.25789999999999,32.2717,34.9514,True,True,Direct to DH/SDH,65.70666666666666,87.38986666666666,7.689308,1.74757,2.4465980000000003,419.41679999999997,87.3785,524.271
