village_id,first_stop,assigned_DH_SDH,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment
400349,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400351,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400346,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400347,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400352,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400350,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400321,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400348,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400320,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400355,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400359,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400361,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400340,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400360,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400373,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400370,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400337,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400358,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400336,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400339,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400341,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400357,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400380,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400372,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400379,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400382,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400381,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400374,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400385,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400386,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400387,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400388,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400383,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400384,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400389,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400390,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400369,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400368,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400335,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400367,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400375,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400362,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400365,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400363,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
400344,6266113619,4166555153,PHC,0.0,0.0,26.5,0.0,0.0,23.858700000000002,True,True,PHC is closer and functional
