village_id,first_stop,assigned_DH_SDH,closest_facility_type,t_phc_min,t_chc_min,t_dh_sdh_min,d_phc_km,d_chc_km,d_dh_sdh_km,phc_is_functional,chc_is_functional,comment
394520,2712838776,2617115247,PHC,0.7799999999999999,111.07666666666667,72.58666666666666,1.1052,91.1099,85.8544,True,True,PHC is closer and functional
394519,2712838776,2617115247,PHC,1.0233333333333332,110.83333333333333,72.34333333333333,1.4497,90.7654,85.50989999999999,True,True,PHC is closer and functional
394584,2712838776,2617115247,PHC,0.0,111.85666666666665,73.36666666666666,0.0,92.2151,86.95960000000001,True,True,PHC is closer and functional
394522,2712838776,2617115247,PHC,0.215,111.64166666666667,73.15166666666667,0.305,91.9101,86.6546,True,True,PHC is closer and functional
394521,2712838776,2617115247,PHC,0.75,111.10666666666665,72.61666666666666,1.0614000000000001,91.1537,85.8982,True,True,PHC is closer and functional
394527,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394538,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394506,2121272450,2617115247,PHC,0.10833333333333334,0.10833333333333334,85.19,0.0992,0.0992,54.236,True,True,PHC is closer and functional
394567,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394596,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394686,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394539,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394552,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394543,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394546,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394563,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394580,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394574,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394531,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394544,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394550,5765836837,2617115247,PHC,0.0,0.0,26.84,0.0,0.0,17.9511,True,True,PHC is closer and functional
394507,4183863721,2617115247,CHC,0.45,0.44666666666666666,84.85166666666667,0.4115,0.4091,53.9261,True,True,CHC is closer and functional
394510,7527764646,2617115247,PHC,0.0,0.8966666666666666,84.40166666666667,0.0,0.8206,53.5145,True,True,PHC is closer and functional
394581,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394586,2712838776,2617115247,PHC,0.0,111.85666666666665,73.36666666666666,0.0,92.2151,86.95960000000001,True,True,PHC is closer and functional
394575,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394593,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394548,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394557,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394573,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394688,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394571,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
394555,2121272450,2617115247,PHC,0.0,0.0,85.29833333333333,0.0,0.0,54.3352,True,True,PHC is closer and functional
